company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,language,cleaned_pros,cleaned_cons,sentiment_label
amazon,Clichy (France)," May 22, 2017",Current Employee - Anonymous Employee,Malheureusement pour vous l'humain n'est pas un robot,Expérience formatrice (pour les juniors et seniors) / salaires au dessus de la moyenne / bureaux agréables,"Si vous cherchez une entreprise où le côté humain est valorisé, fuyez ! L'employé représente un objectif chiffré, la pression est toujours là et augmente encore plus si vous avez du mal à atteindre cet objectif jusqu'a à en pousser à bout certains (beaucoup de cas de burn out, un turnover très élevé... ) Aussi le travail est très hierarchisé, ce qui fait que certains décisions impactant directement votre travail sont prises par la direction (ingénieurs + business) donc par des gens qui n'ont probablement pas fait d'opérationnel depuis très (trop) longtemps ou même jamais. Dire que vous n'êtes pas d'accord en avancant des arguments (même chiffrés comme ils adorent) ne changera absolument rien. une ambiance très malsaine avec un système de notation entre collègues, des managers qui aiment voir leurs employés en compétion ...",Traitez vos employés comme des personnes à part entière et non comme un moyen d'atteindre vos chiffres dans le but d'obtenir votre promotion...,1.0,2.0,1.0,2.0,4.0,1.0,8,es,expérience formatrice pour junior et senior salaires au dessus moyenne bureau agréables,si vous cherchez une entreprise cté humain est valorisé fuyez lemployé représente objectif chiffré pression est toujours l et augmente encore plus si vous avez du mal atteindre cet objectif jusqua pousser bout certains beaucoup ca burn out turnover trs élevé aussi travail est trs hierarchisé ce qui fait certains décisions impactant directement votre travail sont prises par direction ingénieurs business donc par de gen qui nont probablement pa fait dopérationnel depuis trs trop longtemps ou mme jamais dire vous ntes pa daccord avancant de argument mme chiffrés comme il adorent ne changera absolument rien une ambiance trs malsaine avec systme notation collgues de manager qui aiment voir leurs employés compétion,NEU
amazon,none," Mar 8, 2017",Current Employee - Anonymous Employee,-,"Autonomie, Responsabilité, Force de proposition","Charge de travail, Pression, Temps, Standards",none,5.0,1.0,5.0,5.0,3.0,3.0,0,es,autonomie responsabilité force proposition,charge travail pression temp standard,NEU
amazon,Paris (France)," Feb 10, 2017","Former Employee - Senior Consultant, Professional Services",Couci couca,"Technophilie à tous les étages, prise de compétence ++, autonomie","Système de notation entre collègues assez malsain, pas mal de divas arrogants",Aucun conseil,2.0,4.0,3.0,none,3.0,none,1,es,technophilie tous étages prise compétence autonomie,systme notation collgues assez malsain pa mal diva arrogants,NEU
amazon,"Lagunilla, San Jose (Costa Rica)"," Feb 8, 2017",Former Employee - Customer Service Representative,No hubo razón de despido,"Motivan mucho al empleado, instalaciones en perfecto estado, compañeros de trabajo excelentes.","Me despidieron sin razón alguna, no me demostraron con reportes mi razón de despido, el manager muy poco profesional.","Es una buena empresa, el problema es que personas como mi manager no supieron diferenciar lo personal de lo laboral.",3.0,5.0,5.0,3.0,5.0,2.0,0,es,motivan empleado instalaciones perfecto compañeros trabajo excelentes,despidieron razón alguna demostraron reportes razón despido manager profesional,POS
amazon,none," Dec 19, 2016",Current Employee - Anonymous Employee,atencion al cliente,Me gusta como trabaja la empresa y el trato a los clientes,No manejo el ingles seria atención al cliente de habla hispana,none,5.0,5.0,5.0,5.0,5.0,5.0,0,es,gusta trabaja empresa trato clientes,manejo ingles seria atención cliente habla hispana,NEU
amazon,none," Jul 15, 2016",Current Employee - Anonymous Employee,bonne ambiance,"très bonne ambiance de travail, de nombreux évènements pour penser à autre chose qu'au travail",énorme charge de travail par moment,none,5.0,none,none,none,none,none,0,es,trs bonne ambiance travail nombreux évnements pour penser autre chose quau travail,énorme charge travail par moment,NEU
amazon,none," Jun 4, 2016",Former Employee - Anonymous Employee,Bon apprentissage mais épuise ses employés,"Entreprise réputée, une excellente opportunité d'apprendre beaucoup sur le monde du commerce en ligne et des Internet en général. Equipes globalement jeunes et brillantes, entreprise internationale, interlocuteurs variés. Christmas party et summer party toujours deux bons moments de l'année.","Peu de possibilités d'évolution, salaire peu compétitif et peu d'avantages en nature (10% de réduction sur le site, à hauteur de 1000 euros d'achats par an), quasiment pas d'augmentation salariale (+3% en cas de performance exceptionnelle), énorme charge de travail car constamment en sous-effectif, entreprise très exigeante mais peu disposée à accorder des contreparties, turnover élevé, plusieurs cas de burn-out, une certaine tendance à la réunionite. Peu d'attention accordée aux salariés en général, qui sont vus comme des ressources renouvelables et pas forcément à développer.",none,3.0,none,none,none,none,none,12,es,entreprise réputée une excellente opportunité dapprendre beaucoup sur monde du commerce ligne et de internet général equipes globalement jeunes et brillantes entreprise internationale interlocuteurs variés christmas party et summer party toujours deux bons moment lannée,peu possibilités dévolution salaire peu compétitif et peu davantages nature réduction sur site hauteur euro dachats par an quasiment pa daugmentation salariale ca performance exceptionnelle énorme charge travail car constamment souseffectif entreprise trs exigeante mais peu disposée accorder de contreparties turnover élevé plusieurs ca burnout une certaine tendance réunionite peu dattention accordée aux salariés général qui sont vus comme de ressources renouvelables et pa forcément développer,POS
amazon,Cannes (France)," Apr 25, 2016",Former Employee - Anonymous Employee,Super vue,La vie est super belle c est très beau donc très agréable pour bossèrent plus super supérieurs donc au top,Le problème de cette belle vue c que ça ne nous motive pas trop pour travailler alors bon ça c pas vraiment un avantage 😂,none,4.0,4.0,3.0,4.0,4.0,4.0,0,es,vie est super belle c est trs beau donc trs agréable pour bossrent plus super supérieurs donc au top,problme cette belle vue c ne nous motive pa trop pour travailler alors bon c pa vraiment avantage,POS
amazon,none," Apr 27, 2016",Former Employee - Anonymous Employee,Tevreden,Groot en bekend bedrijf veel werkgelegenheid en veel mogelijk eden goed management en niet chaotisch het was erg gezellig en leuk om te werken,Niet mijn droom baan en mijn fun tie voelde niet erg belangrijk omdat er meerdere mensen waren met dezelfde functie,-,3.0,4.0,3.0,3.0,3.0,4.0,0,es,groot bekend bedrijf veel werkgelegenheid veel mogelijk eden goed management niet chaotisch het wa erg gezellig leuk om werken,niet mijn droom baan mijn fun tie voelde niet erg belangrijk omdat er meerdere mensen waren met dezelfde functie,NEU
amazon,Élancourt (France)," Apr 27, 2016",Former Employee - Vendeur,Assez bonne entente au sein de l'équipe,Le travail à domicile est un plus non négligeable et très avantageux pour tout type de personnes et tout type de travail,Le travail à domicile incite à la feignantise et à dormir plus longtemps il faut donc être très motivé pour ce genre de poste,none,3.0,3.0,3.0,3.0,3.0,3.0,0,es,travail domicile est plus non négligeable et trs avantageux pour tout type personnes et tout type travail,travail domicile incite feignantise et dormir plus longtemps il faut donc tre trs motivé pour ce genre poste,NEU
amazon,"San Jose, San Jose (Costa Rica)"," Mar 25, 2016",Current Employee - Customer Service Associate,Empiezan bien pero se desinflan,"Bus hasta el trabajo y bono por rendimiento, así como palomitas ilimitadas y te y café en la cafetería. También cuenta con sillones para poder dormir","El trabajo en Amazon.es no es difícil, lo que es difícil es lidiar con lo incompetente que es la Dirección, desde los Coach Leads hasta los Ops pasando por los mánagers. Medidas sin sentido y con acciones que no tienen ninguna motiviación, además de continuos despidos de agentes, managers y demás personal.","Las tonterías que hacen no las entienden ni ellos y realmente sobran en Amazon.es, los que mantienen la cuenta son los asociados",3.0,2.0,1.0,3.0,3.0,1.0,1,es,bus trabajo bono rendimiento así palomitas ilimitadas café cafetería cuenta sillones poder dormir,trabajo amazones difícil difícil lidiar incompetente dirección coach lead ops pasando mánagers medidas acciones ninguna motiviación además continuo despidos agentes manager demás personal,NEU
amazon,"Caracas, Capital District (Venezuela)"," Mar 8, 2016",Current Employee - Anonymous Employee,Coordinador de Infraestructura Tecnologica,"Multi-Plataforma, ambiente de trabajo, equipos y buen salario y beneficios, buen equipo de trabajo, excelente horario, excelentes instalaciones y compañeros de trabajo","imposible trabajo remoto, solo en pocos casos, la ubicación es lejos de mi hogar, demoro bastante en llegar aunque siempre llego a tiempo, ya que tengo de salir mas temprano","Manejo de servidores Linus, Windows, servicios, tales como SQL Server Oracle Server Apache IIs, entre otros, plataforma de red, firewall, plataforma de server virtuales locales y en la nube, amazon cloud y windows Azure.",5.0,5.0,5.0,5.0,5.0,5.0,0,es,multiplataforma ambiente trabajo equipos buen salario beneficios buen equipo trabajo excelente horario excelentes instalaciones compañeros trabajo,imposible trabajo remoto solo pocos casos ubicación lejos hogar demoro bastante llegar aunque siempre llego tiempo salir ma temprano,POS
amazon,Saran (France)," Feb 29, 2016","Former Employee - Agent d&#039,exploitation",mon experience,"Les avantages ce sont les animations durant le Q4, les boissons, tables de jeux, ordinateurs, télé mise a dispositions gratuites pendant les pauses.",la file d'attente pour la cafeteria et le salaire,aucun très belle expérience pour moi,4.0,5.0,5.0,5.0,2.0,5.0,0,es,avantages ce sont animation durant q boissons table jeux ordinateurs télé mise disposition gratuites pendant pause,file dattente pour cafeteria et salaire,NEU
amazon,Paris (France)," Feb 22, 2016",Former Employee - Vérification,Bon dans l'ensemble,Il y a des avantages conséquent tel que le fait que Amazon prend du temps avec ses employés et ne les traites pas mal comme certaines grandes entreprises,Je ne trouve pas ce travail très intéressant car il est répétitif et on fini par s'en lasser de lire chaque offre et chercher sa crédibilité.,Aucun conseil spéciale.,4.0,4.0,5.0,3.0,4.0,5.0,0,es,il de avantages conséquent tel fait amazon prend du temp avec s employés et ne traites pa mal comme certaines grandes entreprises,je ne trouve pa ce travail trs intéressant car il est répétitif et on fini par sen lasser lira chaque offre et chercher sa crédibilité,NEU
facebook,"New York, NY"," Jun 16, 2018",Former Employee - Creative,I quit a job I loved due to bullying.,Awesome company but a few bad apples.,"Lots of education about bias - but the system to prevent it, doesn't work.",Believe people when they tell you they are being retaliated against. If there is any doubt - find that person a new role.,3.0,5.0,5.0,2.0,5.0,3.0,16,es,awesome company but few bad apple,lot of education about bias but the system to prevent it doesnt work,NEG
facebook,"Menlo Park, CA"," Feb 7, 2017",Current Employee - Anonymous Employee,Facebook Engineer,"Work life balance, we do not punch a clock",Management is lacking focus on the teams.,Listen to your subordinates.,2.0,4.0,1.0,1.0,1.0,1.0,1,es,work life balance we do not punch clock,management is lacking focus on the team,NEU
